date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:11	20322/20322	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:49%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg228-2-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg228-2-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:12	20720/20720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:52%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg228-3-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg228-3-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:13	21629/21629	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:42:20%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-01.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-01.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:14	7773/7773	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:42:22%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-02.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-02.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:15	7438/7438	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:42:23%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-03.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-268PET-03.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:17	19789/19789	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:46:43%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-01.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-01.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:18	7561/7561	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:46:45%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-02.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-02.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:19	6308/6308	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2007:46:46%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-03.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288PET-03.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:21	55814/55814	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:33%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-1-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-1-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:21	20460/20460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:40%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-2-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-2-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:23	20081/20081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:45%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-3-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-3-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:24	58703/58703	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:49%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg368t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg368t-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:25	21924/21924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:52%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg368t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg368t-2.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:26	23204/23204	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:55%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg368t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg368t-3.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:27	53012/53012	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:58%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398-1.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:28	21185/21185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:01%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398-2.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:30	22555/22555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:03%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398-3.jpg	(from https://www.megamachinery.com/portfolio/pet-injection-moulding-machines/)
14:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Apr%202025%2009:50:29%20GMT	https://www.megamachinery.com/?p=2445	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/index772a.html	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:31	2432/2432	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Apr%202025%2009:50:29%20GMT	https://www.megamachinery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.megamachinery.com%2Fportfolio%2Fmg-series-injection-moulding-machines%2F	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-json/oembed/1.0/embed3117.json	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:33	2625/2625	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Apr%202025%2009:50:30%20GMT	https://www.megamachinery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.megamachinery.com%2Fportfolio%2Fmg-series-injection-moulding-machines%2F&format=xml	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-json/oembed/1.0/embedb171	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:35	129198/129198	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:29:39%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/132.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/132.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:35	7262/7262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:33:53%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/133.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/133.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:36	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Apr%202025%2009:50:33%20GMT	http://www.megamachinery.com/upload/2012/0308/0234222948.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234222948.31d.delayed	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:37	141901/141901	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Apr%202025%2009:50:35%20GMT	https://www.megamachinery.com/upload/2012/0308/0234222948.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234222948.31e.delayed	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:40	11768/11768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:33:42%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/134.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/134.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:43	7846/7846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:33:45%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/135.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/135.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:43	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Apr%202025%2009:50:41%20GMT	http://www.megamachinery.com/upload/2012/0308/0234291741.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234291741.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:46	141901/141901	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Apr%202025%2009:50:43%20GMT	https://www.megamachinery.com/upload/2012/0308/0234291741.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234291741.322.delayed	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:48	13418/13418	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:33:48%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/136.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/136.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:50	12570/12570	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Dec%202020%2008:33:51%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/137.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/137.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:50	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Apr%202025%2009:50:48%20GMT	http://www.megamachinery.com/upload/2012/0308/0234335241.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234335241.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:20:55	141901/141901	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Apr%202025%2009:50:50%20GMT	https://www.megamachinery.com/upload/2012/0308/0234335241.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/upload/2012/0308/0234335241.326.delayed	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:02	24441/24441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:00:52%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg96-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg96-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:05	51840/51840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:00:50%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg96-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg96-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:06	25397/25397	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:00:55%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg96-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg96-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:09	53453/53453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:00:57%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg120-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg120-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:09	24553/24553	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:00%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg120-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg120-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:11	25277/25277	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:03%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg120-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg120-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:14	58152/58152	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:06%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg139-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg139-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:15	24693/24693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:09%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg139-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg139-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:17	22100/22100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:12%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg139-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg139-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:20	20712/20712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:17%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg168-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg168-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:23	21840/21840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:25%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg168-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg168-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:25	10482/10482	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2003:26:21%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-188T-02.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-188T-02.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:25	63823/63823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:40%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg188-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg188-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:27	7978/7978	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2003:26:22%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-188T-03.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-188T-03.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:32	55143/55143	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:54%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg228t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg228t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:32	25316/25316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:57%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg228t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg228t-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:35	21756/21756	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:01:59%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg228t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg228t-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:36	58983/58983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:01%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg268t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg268t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:37	24234/24234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:04%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg268t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg268t-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:41	25093/25093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:26%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg268t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg268t-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:46	19789/19789	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2001:42:09%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-01.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-01.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:50	7561/7561	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2001:42:11%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-02.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-02.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:21:54	6308/6308	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2001:42:13%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-03.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-288T-03.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines/)
14:22:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Apr%202025%2009:51:58%20GMT	https://www.megamachinery.com/?p=2600	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/indexb622.html	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:06	2479/2479	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Apr%202025%2009:52:03%20GMT	https://www.megamachinery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.megamachinery.com%2Fportfolio%2Fmg-series-injection-moulding-machines-2%2F	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-json/oembed/1.0/embed4ea3.json	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:10	2672/2672	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Apr%202025%2009:52:07%20GMT	https://www.megamachinery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.megamachinery.com%2Fportfolio%2Fmg-series-injection-moulding-machines-2%2F&format=xml	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-json/oembed/1.0/embed73cf	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:23	55814/55814	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:30%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:28	124076/124076	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2001:35:53%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/132-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/132-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:31	20460/20460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:37%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:33	20081/20081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:02:43%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg328t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg328t-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:38	52368/52368	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:06%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:39	19412/19412	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:09%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398t-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:44	19559/19559	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:11%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg398t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg398t-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:46	16754/16754	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2002:10:37%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-01.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-01.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:51	7066/7066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2002:10:39%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-02.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-02.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:54	6191/6191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2002:10:41%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-03.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/07/MG-528T-03.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:56	64159/64159	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:13%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg628t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg628t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:57	19369/19369	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:16%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg628t-2.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg628t-2.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:22:58	19831/19831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:18%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg628t-3.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg628t-3.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
14:23:00	64664/64664	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Dec%202020%2001:03:20%20GMT	https://www.megamachinery.com/wp-content/uploads/2020/12/mg738t-1.jpg	C:/My%20Web%20Sites/Mega%20website/www.megamachinery.com/wp-content/uploads/2020/12/mg738t-1.jpg	(from https://www.megamachinery.com/portfolio/mg-series-injection-moulding-machines-2/)
